股票代码,股票名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
300046,台基股份,2024-01-02,15.8,15.72,15.82,15.64,23005,36514785.0,1.14,-0.32,-0.05,0.97
300046,台基股份,2024-01-03,15.73,15.56,15.79,15.41,20979,32977762.0,2.42,-1.02,-0.16,0.89
300046,台基股份,2024-01-04,15.58,15.45,15.59,15.37,15705,24489352.0,1.41,-0.71,-0.11,0.66
300046,台基股份,2024-01-05,15.37,15.12,15.57,15.03,19847,30535442.0,3.5,-2.14,-0.33,0.84
300046,台基股份,2024-01-08,15.09,14.48,15.12,14.46,37007,54922644.0,4.37,-4.23,-0.64,1.56
300046,台基股份,2024-01-09,14.66,14.63,14.88,14.52,26301,38972276.0,2.49,1.04,0.15,1.11
300046,台基股份,2024-01-10,14.59,14.35,14.65,14.17,25113,36503971.0,3.28,-1.91,-0.28,1.06
300046,台基股份,2024-01-11,14.35,14.72,14.79,14.31,24764,36464709.0,3.34,2.58,0.37,1.05
300046,台基股份,2024-01-12,14.72,14.5,14.78,14.5,16935,25007264.0,1.9,-1.49,-0.22,0.72
300046,台基股份,2024-01-15,14.44,14.68,15.31,14.31,81725,122408884.0,6.9,1.24,0.18,3.46
300046,台基股份,2024-01-16,14.75,14.51,14.8,14.26,59736,87237708.0,3.68,-1.16,-0.17,2.53
300046,台基股份,2024-01-17,14.47,14.07,14.59,14.07,35406,51252697.0,3.58,-3.03,-0.44,1.5
300046,台基股份,2024-01-18,14.07,14.01,14.29,13.63,43010,60406843.0,4.69,-0.43,-0.06,1.82
300046,台基股份,2024-01-19,14.02,13.8,14.23,13.77,29396,41432808.0,3.28,-1.5,-0.21,1.24
300046,台基股份,2024-01-22,13.74,12.89,14.05,12.72,41035,55288852.0,9.64,-6.59,-0.91,1.73
300046,台基股份,2024-01-23,12.93,12.91,13.16,12.71,41760,54400211.0,3.49,0.16,0.02,1.77
300046,台基股份,2024-01-24,13.04,12.95,13.09,12.38,41624,53614487.0,5.5,0.31,0.04,1.76
300046,台基股份,2024-01-25,12.93,13.44,13.46,12.82,35480,47397208.0,4.94,3.78,0.49,1.5
300046,台基股份,2024-01-26,13.51,13.32,13.6,13.26,30653,41602452.0,2.53,-0.89,-0.12,1.3
300046,台基股份,2024-01-29,13.3,12.78,13.44,12.7,34211,44767977.0,5.56,-4.05,-0.54,1.45
300046,台基股份,2024-01-30,12.64,12.22,12.9,12.16,35477,44707368.0,5.79,-4.38,-0.56,1.5
300046,台基股份,2024-01-31,12.19,11.41,12.32,11.28,47712,56826530.0,8.51,-6.63,-0.81,2.02
300046,台基股份,2024-02-01,11.31,11.26,11.46,10.96,49294,56044681.0,4.38,-1.31,-0.15,2.08
300046,台基股份,2024-02-02,11.23,10.55,11.49,10.15,62931,68751578.0,11.9,-6.31,-0.71,2.66
300046,台基股份,2024-02-05,10.42,9.06,10.48,8.86,85146,81540674.0,15.36,-14.12,-1.49,3.6
300046,台基股份,2024-02-06,8.84,9.37,9.72,8.4,91371,83058153.0,14.57,3.42,0.31,3.86
300046,台基股份,2024-02-07,9.45,9.18,9.69,8.96,90711,86274859.0,7.79,-2.03,-0.19,3.84
300046,台基股份,2024-02-08,9.28,10.31,10.31,9.18,97387,96600712.0,12.31,12.31,1.13,4.12
300046,台基股份,2024-02-19,10.41,10.77,11.03,10.36,88714,96188187.0,6.5,4.46,0.46,3.75
300046,台基股份,2024-02-20,10.71,10.92,11.01,10.47,56279,61117619.0,5.01,1.39,0.15,2.38
300046,台基股份,2024-02-21,10.81,11.02,11.36,10.71,55374,62295227.0,5.95,0.92,0.1,2.34
300046,台基股份,2024-02-22,10.96,11.39,11.39,10.96,48099,54705426.0,3.9,3.36,0.37,2.03
300046,台基股份,2024-02-23,11.45,11.95,12.03,11.29,61806,72981857.0,6.5,4.92,0.56,2.61
300046,台基股份,2024-02-26,12.01,12.03,12.33,11.78,56327,68637697.0,4.6,0.67,0.08,2.38
300046,台基股份,2024-02-27,12.03,12.54,12.55,11.85,53888,66639307.0,5.82,4.24,0.51,2.28
300046,台基股份,2024-02-28,12.67,11.26,12.85,11.25,100973,123525345.0,12.76,-10.21,-1.28,4.27
300046,台基股份,2024-02-29,11.07,12.02,12.02,11.07,73697,87675365.0,8.44,6.75,0.76,3.12
300046,台基股份,2024-03-01,12.15,12.51,12.63,12.05,78449,98444119.0,4.83,4.08,0.49,3.32
300046,台基股份,2024-03-04,12.51,12.38,12.61,12.13,60119,75286344.0,3.84,-1.04,-0.13,2.54
300046,台基股份,2024-03-05,12.29,12.22,12.54,12.13,49028,61293802.0,3.31,-1.29,-0.16,2.07
300046,台基股份,2024-03-06,12.16,12.21,12.39,11.94,40950,50387211.0,3.68,-0.08,-0.01,1.73
300046,台基股份,2024-03-07,12.46,12.38,13.56,12.38,93027,120740851.0,9.66,1.39,0.17,3.93
300046,台基股份,2024-03-08,12.34,12.56,12.57,12.11,73982,92543252.0,3.72,1.45,0.18,3.13
300046,台基股份,2024-03-11,12.4,12.55,12.56,12.25,57397,71908337.0,2.47,-0.08,-0.01,2.43
300046,台基股份,2024-03-12,12.52,12.75,12.81,12.46,58583,74876118.0,2.79,1.59,0.2,2.48
300046,台基股份,2024-03-13,12.75,12.7,12.88,12.61,55414,71404186.0,2.12,-0.39,-0.05,2.34
300046,台基股份,2024-03-14,12.63,12.45,12.7,12.23,49756,62797834.0,3.7,-1.97,-0.25,2.1
300046,台基股份,2024-03-15,12.45,12.62,12.64,12.31,33231,41829123.0,2.65,1.37,0.17,1.4
300046,台基股份,2024-03-18,12.67,12.9,12.91,12.61,47016,60712017.0,2.38,2.22,0.28,1.99
300046,台基股份,2024-03-19,12.91,12.93,13.04,12.78,52942,69151172.0,2.02,0.23,0.03,2.24
300046,台基股份,2024-03-20,12.95,13.05,13.09,12.82,42607,55820128.0,2.09,0.93,0.12,1.8
300046,台基股份,2024-03-21,13.06,13.12,13.28,12.88,51831,68709611.0,3.07,0.54,0.07,2.19
300046,台基股份,2024-03-22,13.11,13.13,13.3,12.97,75065,99776023.0,2.52,0.08,0.01,3.17
300046,台基股份,2024-03-25,13.06,12.34,13.06,12.29,73849,94729400.0,5.86,-6.02,-0.79,3.12
300046,台基股份,2024-03-26,12.34,12.3,12.7,12.06,49911,62605894.0,5.19,-0.32,-0.04,2.11
