股票代码,股票名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
300043,星辉娱乐,2024-01-02,3.79,3.72,3.84,3.71,393152,148071165.0,3.51,0.54,0.02,3.16
300043,星辉娱乐,2024-01-03,3.69,3.75,3.8,3.63,372689,139340596.0,4.57,0.81,0.03,3.0
300043,星辉娱乐,2024-01-04,3.73,3.73,3.75,3.66,257935,95750568.0,2.4,-0.53,-0.02,2.07
300043,星辉娱乐,2024-01-05,3.75,3.65,3.75,3.61,297740,109546383.0,3.75,-2.14,-0.08,2.39
300043,星辉娱乐,2024-01-08,3.63,3.63,3.69,3.6,295584,108050015.0,2.47,-0.55,-0.02,2.38
300043,星辉娱乐,2024-01-09,3.62,3.64,3.71,3.59,296683,108294680.0,3.31,0.28,0.01,2.39
300043,星辉娱乐,2024-01-10,3.61,3.51,3.61,3.51,272562,96940913.0,2.75,-3.57,-0.13,2.19
300043,星辉娱乐,2024-01-11,3.51,3.59,3.6,3.47,283237,101111113.0,3.7,2.28,0.08,2.28
300043,星辉娱乐,2024-01-12,3.58,3.51,3.61,3.5,239442,84918345.0,3.06,-2.23,-0.08,1.93
300043,星辉娱乐,2024-01-15,3.49,3.49,3.52,3.44,229017,80040178.0,2.28,-0.57,-0.02,1.84
300043,星辉娱乐,2024-01-16,3.49,3.44,3.49,3.37,297804,101948566.0,3.44,-1.43,-0.05,2.39
300043,星辉娱乐,2024-01-17,3.44,3.37,3.47,3.36,241022,82802116.0,3.2,-2.03,-0.07,1.94
300043,星辉娱乐,2024-01-18,3.36,3.35,3.4,3.22,298679,98965435.0,5.34,-0.59,-0.02,2.4
300043,星辉娱乐,2024-01-19,3.37,3.4,3.47,3.36,313440,107150838.0,3.28,1.49,0.05,2.52
300043,星辉娱乐,2024-01-22,3.4,3.14,3.43,3.12,378233,123846579.0,9.12,-7.65,-0.26,3.04
300043,星辉娱乐,2024-01-23,3.14,3.24,3.31,3.09,386590,123763727.0,7.01,3.18,0.1,3.11
300043,星辉娱乐,2024-01-24,3.26,3.28,3.3,3.11,380954,122791730.0,5.86,1.23,0.04,3.06
300043,星辉娱乐,2024-01-25,3.28,3.35,3.36,3.2,369176,122102595.0,4.88,2.13,0.07,2.97
300043,星辉娱乐,2024-01-26,3.35,3.38,3.48,3.33,362135,123519407.0,4.48,0.9,0.03,2.91
300043,星辉娱乐,2024-01-29,3.35,3.2,3.4,3.19,324066,105627940.0,6.21,-5.33,-0.18,2.61
300043,星辉娱乐,2024-01-30,3.19,3.06,3.19,3.04,280357,87652168.0,4.69,-4.38,-0.14,2.25
300043,星辉娱乐,2024-01-31,3.0,2.88,3.09,2.87,455923,135771104.0,7.19,-5.88,-0.18,3.67
300043,星辉娱乐,2024-02-01,2.84,2.8,2.9,2.75,439608,124057702.0,5.21,-2.78,-0.08,3.54
300043,星辉娱乐,2024-02-02,2.81,2.66,2.94,2.56,519537,143564933.0,13.57,-5.0,-0.14,4.18
300043,星辉娱乐,2024-02-05,2.61,2.26,2.64,2.24,892242,210780068.0,15.04,-15.04,-0.4,7.18
300043,星辉娱乐,2024-02-06,2.15,2.32,2.4,2.04,790028,174275453.0,15.93,2.65,0.06,6.35
300043,星辉娱乐,2024-02-07,2.34,2.21,2.34,2.14,675678,151711182.0,8.62,-4.74,-0.11,5.43
300043,星辉娱乐,2024-02-08,2.23,2.43,2.44,2.18,749428,174300147.0,11.76,9.95,0.22,6.03
300043,星辉娱乐,2024-02-19,2.5,2.56,2.6,2.49,708847,181106799.0,4.53,5.35,0.13,5.7
300043,星辉娱乐,2024-02-20,2.56,2.67,2.74,2.5,586903,155249894.0,9.38,4.3,0.11,4.72
300043,星辉娱乐,2024-02-21,2.64,2.74,2.85,2.6,603190,165848776.0,9.36,2.62,0.07,4.85
300043,星辉娱乐,2024-02-22,2.72,2.8,2.81,2.71,435744,121137552.0,3.65,2.19,0.06,3.5
300043,星辉娱乐,2024-02-23,2.81,2.94,2.94,2.79,477368,137195453.0,5.36,5.0,0.14,3.84
300043,星辉娱乐,2024-02-26,2.93,2.97,3.03,2.88,484405,143485263.0,5.1,1.02,0.03,3.9
300043,星辉娱乐,2024-02-27,2.95,3.06,3.06,2.92,384044,115757670.0,4.71,3.03,0.09,3.09
300043,星辉娱乐,2024-02-28,3.08,2.83,3.18,2.81,729549,221161764.0,12.09,-7.52,-0.23,5.87
300043,星辉娱乐,2024-02-29,2.76,2.94,2.94,2.76,531004,153877502.0,6.36,3.89,0.11,4.27
300043,星辉娱乐,2024-03-01,2.96,3.02,3.05,2.93,486643,146164047.0,4.08,2.72,0.08,3.91
300043,星辉娱乐,2024-03-04,3.04,3.0,3.05,2.88,448250,133128365.0,5.63,-0.66,-0.02,3.6
300043,星辉娱乐,2024-03-05,2.98,2.89,3.0,2.87,366781,107529631.0,4.33,-3.67,-0.11,2.95
300043,星辉娱乐,2024-03-06,2.87,2.91,2.94,2.85,325353,94625540.0,3.11,0.69,0.02,2.62
300043,星辉娱乐,2024-03-07,2.92,2.84,2.95,2.84,306029,88778923.0,3.78,-2.41,-0.07,2.46
300043,星辉娱乐,2024-03-08,2.85,2.86,2.88,2.8,228480,65221276.0,2.82,0.7,0.02,1.84
300043,星辉娱乐,2024-03-11,2.85,2.94,2.94,2.83,273157,79102525.0,3.85,2.8,0.08,2.2
300043,星辉娱乐,2024-03-12,2.93,3.02,3.02,2.93,363231,109045488.0,3.06,2.72,0.08,2.92
300043,星辉娱乐,2024-03-13,3.02,3.14,3.19,3.0,688954,214522200.0,6.29,3.97,0.12,5.54
300043,星辉娱乐,2024-03-14,3.09,3.04,3.11,2.99,451846,138052868.0,3.82,-3.18,-0.1,3.63
300043,星辉娱乐,2024-03-15,3.02,3.07,3.11,2.99,341441,104316960.0,3.95,0.99,0.03,2.75
300043,星辉娱乐,2024-03-18,3.08,3.13,3.13,3.05,375267,116596906.0,2.61,1.95,0.06,3.02
300043,星辉娱乐,2024-03-19,3.11,3.12,3.18,3.1,385446,121622924.0,2.56,-0.32,-0.01,3.1
300043,星辉娱乐,2024-03-20,3.11,3.22,3.24,3.1,407464,130472020.0,4.49,3.21,0.1,3.28
300043,星辉娱乐,2024-03-21,3.25,3.25,3.35,3.23,437447,143683066.0,3.73,0.93,0.03,3.52
300043,星辉娱乐,2024-03-22,3.23,3.26,3.29,3.14,515671,166926543.0,4.62,0.31,0.01,4.15
300043,星辉娱乐,2024-03-25,3.29,3.12,3.32,3.09,428815,137862956.0,7.06,-4.29,-0.14,3.45
300043,星辉娱乐,2024-03-26,3.1,3.09,3.16,3.03,328284,101835844.0,4.17,-0.96,-0.03,2.64
300043,星辉娱乐,2024-03-27,3.08,2.93,3.11,2.9,379194,113741204.0,6.8,-5.18,-0.16,3.05
300043,星辉娱乐,2024-03-28,2.92,3.03,3.06,2.91,319126,96404309.0,5.12,3.41,0.1,2.57
300043,星辉娱乐,2024-03-29,3.02,3.01,3.04,2.94,252500,75684675.0,3.3,-0.66,-0.02,2.03
300043,星辉娱乐,2024-04-01,3.01,3.12,3.12,3.01,298638,91976255.0,3.65,3.65,0.11,2.4
