股票代码,股票名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
300530,领湃科技,2024-01-02,27.95,26.46,27.95,25.8,106994,284415746.0,7.69,-5.33,-1.49,6.76
300530,领湃科技,2024-01-03,26.42,24.2,26.98,23.81,110738,279064614.0,11.98,-8.54,-2.26,7.0
300530,领湃科技,2024-01-04,23.81,23.85,24.44,23.04,71992,171199424.0,5.79,-1.45,-0.35,4.55
300530,领湃科技,2024-01-05,24.37,25.93,27.99,24.37,157260,410194605.0,15.18,8.72,2.08,9.94
300530,领湃科技,2024-01-08,25.56,24.67,27.2,24.5,117603,302586362.0,10.41,-4.86,-1.26,7.43
300530,领湃科技,2024-01-09,25.13,24.33,25.43,23.91,87757,215829731.0,6.16,-1.38,-0.34,5.55
300530,领湃科技,2024-01-10,24.3,23.75,25.36,23.66,68215,166643399.0,6.99,-2.38,-0.58,4.31
300530,领湃科技,2024-01-11,23.39,25.07,25.24,23.31,80395,195842473.0,8.13,5.56,1.32,5.08
300530,领湃科技,2024-01-12,24.71,24.3,26.0,24.23,80707,200854841.0,7.06,-3.07,-0.77,5.1
300530,领湃科技,2024-01-15,24.02,23.85,24.65,23.62,51317,123221946.0,4.24,-1.85,-0.45,3.24
300530,领湃科技,2024-01-16,24.38,25.48,27.2,23.95,119886,306251638.0,13.63,6.83,1.63,7.58
300530,领湃科技,2024-01-17,25.22,23.07,25.4,23.04,89160,210878945.0,9.26,-9.46,-2.41,5.63
300530,领湃科技,2024-01-18,22.65,24.0,24.2,22.52,73014,170811369.0,7.28,4.03,0.93,4.61
300530,领湃科技,2024-01-19,24.05,23.06,24.05,23.0,45740,106967845.0,4.38,-3.92,-0.94,2.89
300530,领湃科技,2024-01-22,22.89,21.71,23.0,21.52,47316,105751530.0,6.42,-5.85,-1.35,2.99
300530,领湃科技,2024-01-23,21.9,21.34,21.9,21.05,31854,67982803.0,3.92,-1.7,-0.37,2.01
300530,领湃科技,2024-01-24,21.35,21.2,21.56,20.41,33274,69825267.0,5.39,-0.66,-0.14,2.1
300530,领湃科技,2024-01-25,21.11,21.45,21.53,20.51,30948,65446357.0,4.81,1.18,0.25,1.96
300530,领湃科技,2024-01-26,21.4,20.73,21.4,20.65,24009,50406640.0,3.5,-3.36,-0.72,1.52
300530,领湃科技,2024-01-29,20.31,19.5,20.59,19.4,23956,47453912.0,5.74,-5.93,-1.23,1.51
300530,领湃科技,2024-01-30,19.58,18.84,19.85,18.78,22079,42635580.0,5.49,-3.38,-0.66,1.4
300530,领湃科技,2024-01-31,19.12,17.61,19.38,17.5,32650,59922572.0,9.98,-6.53,-1.23,2.06
300530,领湃科技,2024-02-01,17.8,16.95,17.8,16.87,23860,40967642.0,5.28,-3.75,-0.66,1.51
300530,领湃科技,2024-02-02,17.34,16.14,17.38,15.34,27590,45270054.0,12.04,-4.78,-0.81,1.74
300530,领湃科技,2024-02-05,16.29,13.83,16.35,13.63,35600,51858341.0,16.85,-14.31,-2.31,2.25
300530,领湃科技,2024-02-06,11.84,13.5,14.2,11.84,41156,53813773.0,17.06,-2.39,-0.33,2.6
300530,领湃科技,2024-02-07,13.68,11.38,13.7,11.02,59271,71758407.0,19.85,-15.7,-2.12,3.75
300530,领湃科技,2024-02-08,11.7,12.2,12.55,10.32,68574,77476149.0,19.6,7.21,0.82,4.33
300530,领湃科技,2024-02-19,12.2,13.65,14.15,11.96,68401,88690592.0,17.95,11.89,1.45,4.32
300530,领湃科技,2024-02-20,13.39,13.77,13.88,12.8,47261,63816766.0,7.91,0.88,0.12,2.99
300530,领湃科技,2024-02-21,13.98,16.52,16.52,13.7,67170,100630579.0,20.48,19.97,2.75,4.24
300530,领湃科技,2024-02-22,15.68,17.1,18.59,15.52,101368,172568728.0,18.58,3.51,0.58,6.41
300530,领湃科技,2024-02-23,17.13,17.42,18.49,16.48,89667,154437652.0,11.75,1.87,0.32,5.67
300530,领湃科技,2024-02-26,17.01,16.85,17.43,16.68,64017,108853085.0,4.31,-3.27,-0.57,4.04
300530,领湃科技,2024-02-27,16.99,17.98,18.32,16.82,85238,151097513.0,8.9,6.71,1.13,5.39
