股票代码,股票名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
000809,和展能源,2024-01-02,3.04,3.11,3.13,3.04,83842,26017515.5,2.96,2.3,0.07,1.02
000809,和展能源,2024-01-03,3.1,3.21,3.21,3.08,73283,23263010.75,4.18,3.22,0.1,0.89
000809,和展能源,2024-01-04,3.2,3.24,3.25,3.17,82605,26534321.0,2.49,0.93,0.03,1.0
000809,和展能源,2024-01-05,3.25,3.18,3.26,3.16,65843,21123554.5,3.09,-1.85,-0.06,0.8
000809,和展能源,2024-01-08,3.2,3.13,3.23,3.12,92669,29435090.0,3.46,-1.57,-0.05,1.12
000809,和展能源,2024-01-09,3.14,3.12,3.19,3.1,79920,25174628.0,2.88,-0.32,-0.01,0.97
000809,和展能源,2024-01-10,3.13,3.1,3.14,3.08,75269,23366349.36,1.92,-0.64,-0.02,0.91
000809,和展能源,2024-01-11,3.11,3.16,3.17,3.08,74610,23351387.0,2.9,1.94,0.06,0.9
000809,和展能源,2024-01-12,3.18,3.17,3.23,3.15,86299,27555554.0,2.53,0.32,0.01,1.05
000809,和展能源,2024-01-15,3.2,3.12,3.2,3.1,65691,20540276.19,3.15,-1.58,-0.05,0.8
000809,和展能源,2024-01-16,3.14,3.1,3.14,3.06,75269,23238335.0,2.56,-0.64,-0.02,0.91
000809,和展能源,2024-01-17,3.1,3.02,3.11,3.01,67333,20576412.5,3.23,-2.58,-0.08,0.82
000809,和展能源,2024-01-18,2.99,2.96,3.03,2.86,106133,31200565.91,5.63,-1.99,-0.06,1.29
000809,和展能源,2024-01-19,2.97,2.94,3.01,2.93,78297,23171887.5,2.7,-0.68,-0.02,0.95
000809,和展能源,2024-01-22,2.92,2.73,2.98,2.67,108131,30405012.0,10.54,-7.14,-0.21,1.31
000809,和展能源,2024-01-23,2.68,2.73,2.73,2.65,107102,28799031.5,2.93,0.0,0.0,1.3
000809,和展能源,2024-01-24,2.75,2.8,2.84,2.68,84416,23350531.0,5.86,2.56,0.07,1.02
000809,和展能源,2024-01-25,2.82,2.95,2.97,2.8,92183,26653606.5,6.07,5.36,0.15,1.12
000809,和展能源,2024-01-26,2.98,3.07,3.13,2.98,139497,42908144.0,5.08,4.07,0.12,1.69
000809,和展能源,2024-01-29,3.11,3.0,3.14,2.99,93209,28431834.49,4.89,-2.28,-0.07,1.13
000809,和展能源,2024-01-30,2.98,2.83,3.01,2.79,116256,33558868.5,7.33,-5.67,-0.17,1.41
000809,和展能源,2024-01-31,2.71,2.64,2.88,2.63,139151,37823021.0,8.83,-6.71,-0.19,1.69
000809,和展能源,2024-02-01,2.61,2.5,2.64,2.46,129718,33018585.86,6.82,-5.3,-0.14,1.57
000809,和展能源,2024-02-02,2.52,2.41,2.65,2.35,146644,36830134.55,12.0,-3.6,-0.09,1.78
000809,和展能源,2024-02-05,2.41,2.17,2.42,2.17,134240,29755107.0,10.37,-9.96,-0.24,1.63
