股票代码,股票名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
301068,大地海洋,2024-01-02,17.62,17.9,18.21,17.62,6024,18518066.0,3.34,1.19,0.21,1.52
301068,大地海洋,2024-01-03,17.81,17.47,17.87,17.41,2477,7492449.0,2.57,-2.4,-0.43,0.62
301068,大地海洋,2024-01-04,17.57,17.6,17.84,17.47,3342,10136913.0,2.12,0.74,0.13,0.84
301068,大地海洋,2024-01-05,17.6,17.16,17.8,17.08,3922,11746815.0,4.09,-2.5,-0.44,0.99
301068,大地海洋,2024-01-08,17.6,16.59,17.6,15.54,3783,10958201.0,12.0,-3.32,-0.57,0.95
301068,大地海洋,2024-01-09,16.59,16.61,17.05,16.37,4089,11645801.0,4.1,0.12,0.02,1.03
301068,大地海洋,2024-01-10,16.58,16.36,16.8,16.26,3330,9440373.0,3.25,-1.51,-0.25,0.84
301068,大地海洋,2024-01-11,16.46,16.77,16.78,16.3,2825,8064451.0,2.93,2.51,0.41,0.71
301068,大地海洋,2024-01-12,16.92,16.89,17.37,16.75,3462,10172178.0,3.7,0.72,0.12,0.87
301068,大地海洋,2024-01-15,16.82,16.86,17.1,16.64,3197,9278692.0,2.72,-0.18,-0.03,0.81
301068,大地海洋,2024-01-16,16.86,16.88,17.03,16.55,3822,11026781.0,2.85,0.12,0.02,0.96
301068,大地海洋,2024-01-17,16.81,16.39,16.98,16.35,2511,7210522.0,3.73,-2.9,-0.49,0.63
301068,大地海洋,2024-01-18,16.73,15.72,16.73,15.24,5581,15270234.0,9.09,-4.09,-0.67,1.41
301068,大地海洋,2024-01-19,15.67,15.57,15.83,15.41,3658,9837163.0,2.67,-0.95,-0.15,0.92
301068,大地海洋,2024-01-22,15.61,14.38,15.61,14.21,3151,8072069.0,8.99,-7.64,-1.19,0.79
301068,大地海洋,2024-01-23,14.37,14.96,15.44,13.36,6393,16093545.0,14.46,4.03,0.58,1.61
301068,大地海洋,2024-01-24,14.92,14.84,15.11,14.26,4455,11337007.0,5.68,-0.8,-0.12,1.12
301068,大地海洋,2024-01-25,14.78,15.94,15.97,14.66,3959,10576744.0,8.83,7.41,1.1,1.0
301068,大地海洋,2024-01-26,15.88,15.63,16.18,15.55,2728,7456701.0,3.95,-1.94,-0.31,0.69
301068,大地海洋,2024-01-29,15.32,14.7,15.61,14.63,2993,7745511.0,6.27,-5.95,-0.93,0.76
301068,大地海洋,2024-01-30,14.83,14.16,14.83,14.07,2686,6675974.0,5.17,-3.67,-0.54,0.68
301068,大地海洋,2024-01-31,14.28,13.19,14.28,13.03,5441,12834487.0,8.83,-6.85,-0.97,1.37
301068,大地海洋,2024-02-01,13.15,12.56,13.15,12.33,7662,16751918.0,6.22,-4.78,-0.63,1.93
301068,大地海洋,2024-02-02,12.74,11.76,12.98,11.31,5990,12583292.0,13.3,-6.37,-0.8,1.51
301068,大地海洋,2024-02-05,12.11,10.12,12.11,9.6,8451,15180754.0,21.34,-13.95,-1.64,2.13
301068,大地海洋,2024-02-06,10.06,9.87,10.49,8.88,11588,19603866.0,15.91,-2.47,-0.25,2.92
301068,大地海洋,2024-02-07,10.08,10.12,10.32,9.24,10349,17601661.0,10.94,2.53,0.25,2.61
301068,大地海洋,2024-02-08,10.0,12.21,12.21,9.55,10162,20183914.0,26.28,20.65,2.09,2.56
301068,大地海洋,2024-02-19,12.84,12.72,13.26,12.23,10463,22862666.0,8.44,4.18,0.51,2.64
301068,大地海洋,2024-02-20,12.42,12.62,12.71,12.15,6494,14036101.0,4.4,-0.79,-0.1,1.64
301068,大地海洋,2024-02-21,12.44,14.54,15.22,12.23,16138,40037911.0,23.69,15.21,1.92,4.07
301068,大地海洋,2024-02-22,14.54,14.35,14.54,13.44,8899,21549472.0,7.57,-1.31,-0.19,2.24
301068,大地海洋,2024-02-23,14.25,15.35,15.64,13.9,8937,22167446.0,12.13,6.97,1.0,2.25
301068,大地海洋,2024-02-26,14.73,15.09,16.26,14.73,10481,27891377.0,9.97,-1.69,-0.26,2.64
301068,大地海洋,2024-02-27,15.05,15.11,15.36,14.48,9089,23450631.0,5.83,0.13,0.02,2.29
301068,大地海洋,2024-02-28,15.07,13.63,15.44,13.62,8392,21386900.0,12.05,-9.79,-1.48,2.12
301068,大地海洋,2024-02-29,13.41,14.29,14.42,13.41,6073,14707908.0,7.41,4.84,0.66,1.53
301068,大地海洋,2024-03-01,14.29,14.03,14.48,13.92,5068,12366398.0,3.92,-1.82,-0.26,1.28
301068,大地海洋,2024-03-04,14.15,14.18,14.41,13.74,4022,9756643.0,4.78,1.07,0.15,1.01
301068,大地海洋,2024-03-05,14.13,13.71,14.13,13.62,3106,7412325.0,3.6,-3.31,-0.47,0.78
301068,大地海洋,2024-03-06,13.79,14.07,14.31,13.63,5382,13101269.0,4.96,2.63,0.36,1.36
301068,大地海洋,2024-03-07,14.31,13.84,14.36,13.71,3621,8770164.0,4.62,-1.63,-0.23,0.91
301068,大地海洋,2024-03-08,13.84,13.91,14.13,13.59,3450,8239416.0,3.9,0.51,0.07,0.87
301068,大地海洋,2024-03-11,14.07,14.44,14.7,13.89,4712,11682709.0,5.82,3.81,0.53,1.19
301068,大地海洋,2024-03-12,14.37,14.52,14.8,14.37,4212,10556656.0,2.98,0.55,0.08,1.06
301068,大地海洋,2024-03-13,14.65,14.3,14.88,14.13,4792,11852809.0,5.17,-1.52,-0.22,1.21
301068,大地海洋,2024-03-14,14.41,17.24,17.24,14.41,15773,44941545.0,19.79,20.56,2.94,3.98
301068,大地海洋,2024-03-15,17.94,19.47,20.42,17.87,31784,104083656.0,14.79,12.94,2.23,8.02
301068,大地海洋,2024-03-18,19.38,19.89,20.11,17.99,26759,86975032.0,10.89,2.16,0.42,6.75
301068,大地海洋,2024-03-19,19.3,18.37,19.3,18.29,19275,61855065.0,5.08,-7.64,-1.52,4.86
301068,大地海洋,2024-03-20,17.98,18.25,18.64,17.74,15352,47646969.0,4.9,-0.65,-0.12,3.87
301068,大地海洋,2024-03-21,17.75,18.05,18.05,17.34,12895,39269394.0,3.89,-1.1,-0.2,3.25
301068,大地海洋,2024-03-22,18.01,17.31,18.01,17.28,8890,26684891.0,4.04,-4.1,-0.74,2.24
301068,大地海洋,2024-03-25,17.37,16.62,17.62,16.44,8697,25290941.0,6.82,-3.99,-0.69,2.19
301068,大地海洋,2024-03-26,16.27,16.86,17.04,16.06,10106,28733378.0,5.9,1.44,0.24,2.55
301068,大地海洋,2024-03-27,16.62,16.85,17.12,16.29,8892,25481777.0,4.92,-0.06,-0.01,2.24
301068,大地海洋,2024-03-28,16.64,17.1,17.15,16.33,9966,28788304.0,4.87,1.48,0.25,2.51
301068,大地海洋,2024-03-29,17.14,17.38,17.88,16.89,12321,37106132.0,5.79,1.64,0.28,3.11
301068,大地海洋,2024-04-01,17.32,17.46,17.5,16.79,9196,27181627.0,4.09,0.46,0.08,2.32
301068,大地海洋,2024-04-02,17.64,17.37,18.32,16.87,9164,27414937.0,8.3,-0.52,-0.09,2.31
301068,大地海洋,2024-04-03,17.31,18.28,18.53,16.77,17463,53650984.0,10.13,5.24,0.91,4.4
301068,大地海洋,2024-04-08,18.28,18.75,19.05,17.63,15044,47438582.0,7.77,2.57,0.47,3.79
301068,大地海洋,2024-04-09,18.75,17.78,18.75,17.4,12120,37179175.0,7.2,-5.17,-0.97,3.06
301068,大地海洋,2024-04-10,17.71,16.86,17.71,16.55,7725,22550190.0,6.52,-5.17,-0.92,1.95
301068,大地海洋,2024-04-11,16.65,17.19,18.22,16.42,8731,26345434.0,10.68,1.96,0.33,2.2
301068,大地海洋,2024-04-12,17.63,17.0,17.97,17.0,6197,18516234.0,5.64,-1.11,-0.19,1.56
301068,大地海洋,2024-04-15,16.8,16.26,17.53,15.96,7160,20446862.0,9.24,-4.35,-0.74,1.81
301068,大地海洋,2024-04-16,15.98,13.97,16.31,13.82,9674,24387377.0,15.31,-14.08,-2.29,2.44
301068,大地海洋,2024-04-17,14.18,15.04,15.36,14.18,13266,34130976.0,8.45,7.66,1.07,3.35
301068,大地海洋,2024-04-18,15.09,15.33,15.48,14.56,8938,23262144.0,6.12,1.93,0.29,2.25
301068,大地海洋,2024-04-19,15.31,15.91,16.4,14.84,9752,26820268.0,10.18,3.78,0.58,2.46
301068,大地海洋,2024-04-22,16.15,15.21,16.15,15.02,7328,19306657.0,7.1,-4.4,-0.7,1.85
301068,大地海洋,2024-04-23,15.37,15.3,15.48,14.56,3522,9252078.0,6.05,0.59,0.09,0.89
301068,大地海洋,2024-04-24,15.45,15.83,15.85,15.2,5522,14890949.0,4.25,3.46,0.53,1.39
301068,大地海洋,2024-04-25,16.07,15.99,17.24,15.88,7765,21888197.0,8.59,1.01,0.16,1.96
301068,大地海洋,2024-04-26,16.21,15.81,16.3,15.67,7198,19661983.0,3.94,-1.13,-0.18,1.82
301068,大地海洋,2024-04-29,15.81,16.52,16.55,15.77,5713,16017971.0,4.93,4.49,0.71,1.48
301068,大地海洋,2024-04-30,16.81,16.77,16.89,16.4,7710,22163576.0,2.97,1.51,0.25,1.99
301068,大地海洋,2024-05-06,17.19,16.84,17.19,16.49,5724,16455077.0,4.17,0.42,0.07,1.48
301068,大地海洋,2024-05-07,16.92,16.46,16.92,16.46,7100,20279047.0,2.73,-2.26,-0.38,1.83
301068,大地海洋,2024-05-08,16.52,16.39,16.53,16.26,4562,12868338.0,1.64,-0.43,-0.07,1.18
301068,大地海洋,2024-05-09,16.47,17.08,17.13,16.2,9533,21134134.0,5.67,4.21,0.69,1.89
301068,大地海洋,2024-05-10,17.42,16.86,17.44,16.66,6446,14286627.0,4.57,-1.29,-0.22,1.28
301068,大地海洋,2024-05-13,16.77,17.67,17.98,16.55,12128,27768555.0,8.48,4.8,0.81,2.41
301068,大地海洋,2024-05-14,17.67,17.73,17.95,17.06,11491,26305052.0,5.04,0.34,0.06,2.28
301068,大地海洋,2024-05-15,17.95,17.51,17.95,17.21,5138,11830142.0,4.17,-1.24,-0.22,1.02
301068,大地海洋,2024-05-16,17.51,17.27,17.74,17.16,5575,12775089.0,3.31,-1.37,-0.24,1.11
301068,大地海洋,2024-05-17,17.28,17.09,17.34,16.91,5341,11996236.0,2.49,-1.04,-0.18,1.06
301068,大地海洋,2024-05-20,17.1,17.27,17.37,16.92,4739,10704343.0,2.63,1.05,0.18,0.94
301068,大地海洋,2024-05-21,17.11,17.0,17.25,16.88,4423,9892251.0,2.14,-1.56,-0.27,0.88
301068,大地海洋,2024-05-22,17.26,17.73,17.81,16.84,8505,19557074.0,5.71,4.29,0.73,1.69
301068,大地海洋,2024-05-23,17.72,17.49,17.73,17.14,5184,11897400.0,3.33,-1.35,-0.24,1.03
301068,大地海洋,2024-05-24,17.72,17.21,17.74,17.14,2965,6764290.0,3.43,-1.6,-0.28,0.59
301068,大地海洋,2024-05-27,17.0,17.42,17.48,16.98,2213,5009125.0,2.91,1.22,0.21,0.44
301068,大地海洋,2024-05-28,17.54,17.58,17.75,17.18,4709,10852686.0,3.27,0.92,0.16,0.94
301068,大地海洋,2024-05-29,17.41,18.0,18.11,17.41,6381,15026845.0,3.98,2.39,0.42,1.27
