股票代码,股票名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
300077,国民技术,2024-01-02,11.26,11.21,11.33,11.2,50416,56718356.0,1.15,-0.71,-0.08,0.89
300077,国民技术,2024-01-03,11.15,11.04,11.27,10.95,55882,61875193.0,2.85,-1.52,-0.17,0.99
300077,国民技术,2024-01-04,11.03,10.82,11.08,10.8,49032,53407194.0,2.54,-1.99,-0.22,0.87
300077,国民技术,2024-01-05,10.8,10.59,10.92,10.55,65715,70376896.0,3.42,-2.13,-0.23,1.16
300077,国民技术,2024-01-08,10.61,10.22,10.61,10.22,72482,74809569.0,3.68,-3.49,-0.37,1.28
300077,国民技术,2024-01-09,10.3,10.2,10.41,10.16,54613,56167229.0,2.45,-0.2,-0.02,0.96
300077,国民技术,2024-01-10,10.14,10.04,10.21,9.88,60768,60940461.0,3.24,-1.57,-0.16,1.07
300077,国民技术,2024-01-11,10.0,10.32,10.39,9.98,60320,61828010.0,4.08,2.79,0.28,1.07
300077,国民技术,2024-01-12,10.3,10.11,10.33,10.11,43683,44607324.0,2.13,-2.03,-0.21,0.77
300077,国民技术,2024-01-15,10.1,10.18,10.3,10.02,46165,46965408.0,2.77,0.69,0.07,0.82
300077,国民技术,2024-01-16,10.14,10.12,10.26,9.94,54684,54995868.0,3.14,-0.59,-0.06,0.97
300077,国民技术,2024-01-17,10.1,9.8,10.12,9.8,44094,43849002.0,3.16,-3.16,-0.32,0.78
300077,国民技术,2024-01-18,9.73,9.79,9.89,9.45,80026,77005706.0,4.49,-0.1,-0.01,1.41
300077,国民技术,2024-01-19,9.79,9.65,9.88,9.62,43590,42380546.0,2.66,-1.43,-0.14,0.77
300077,国民技术,2024-01-22,9.61,9.0,9.67,8.9,80458,74671992.0,7.98,-6.74,-0.65,1.42
300077,国民技术,2024-01-23,8.97,9.01,9.09,8.87,56729,51083758.0,2.44,0.11,0.01,1.0
300077,国民技术,2024-01-24,9.02,9.1,9.13,8.71,69310,62084233.0,4.66,1.0,0.09,1.22
300077,国民技术,2024-01-25,9.1,9.42,9.44,9.03,67907,63048861.0,4.51,3.52,0.32,1.2
300077,国民技术,2024-01-26,9.41,9.35,9.52,9.33,58229,54878672.0,2.02,-0.74,-0.07,1.03
300077,国民技术,2024-01-29,9.28,8.9,9.41,8.9,79968,72608664.0,5.45,-4.81,-0.45,1.41
300077,国民技术,2024-01-30,8.81,8.54,8.96,8.52,63106,55155599.0,4.94,-4.04,-0.36,1.11
300077,国民技术,2024-01-31,8.46,7.97,8.56,7.91,99494,81284501.0,7.61,-6.67,-0.57,1.76
300077,国民技术,2024-02-01,7.86,7.9,8.07,7.71,76000,59981458.0,4.52,-0.88,-0.07,1.34
300077,国民技术,2024-02-02,7.9,7.42,8.05,7.14,99916,75734410.0,11.52,-6.08,-0.48,1.76
300077,国民技术,2024-02-05,7.3,6.5,7.35,6.45,176341,119456547.0,12.13,-12.4,-0.92,3.11
300077,国民技术,2024-02-06,6.72,7.28,7.39,6.48,169146,116840736.0,14.0,12.0,0.78,2.99
300077,国民技术,2024-02-07,7.28,7.55,7.75,7.23,161713,121506175.0,7.14,3.71,0.27,2.86
300077,国民技术,2024-02-08,7.49,9.06,9.06,7.49,192304,166828754.0,20.79,20.0,1.51,3.4
300077,国民技术,2024-02-19,9.49,9.72,10.5,9.29,394070,385563537.0,13.36,7.28,0.66,6.96
300077,国民技术,2024-02-20,9.51,9.5,9.63,9.22,240918,226076698.0,4.22,-2.26,-0.22,4.25
300077,国民技术,2024-02-21,9.36,9.59,10.0,9.16,287532,277640301.0,8.84,0.95,0.09,5.08
300077,国民技术,2024-02-22,9.46,9.88,9.88,9.42,238186,230498675.0,4.8,3.02,0.29,4.21
300077,国民技术,2024-02-23,9.88,9.93,9.98,9.7,215846,212718689.0,2.83,0.51,0.05,3.81
300077,国民技术,2024-02-26,9.92,9.93,10.26,9.84,216942,216657084.0,4.23,0.0,0.0,3.83
300077,国民技术,2024-02-27,9.89,10.3,10.3,9.81,238245,240340789.0,4.93,3.73,0.37,4.21
300077,国民技术,2024-02-28,10.3,9.49,10.53,9.48,329011,331625478.0,10.19,-7.86,-0.81,5.81
300077,国民技术,2024-02-29,9.39,10.11,10.11,9.35,238939,237229684.0,8.01,6.53,0.62,4.22
