股票代码,股票名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
301616,浙江华业,2025-03-27,56.75,51.59,65.45,51.12,157616,922495291.0,70.0,152.03,31.12,78.81
301616,浙江华业,2025-03-28,46.77,44.05,48.57,43.4,123662,569554853.0,10.02,-14.62,-7.54,61.83
301616,浙江华业,2025-03-31,46.43,55.18,66.26,46.4,159048,849898092.0,45.09,25.27,11.13,79.52
301616,浙江华业,2025-04-01,49.6,53.99,59.38,48.15,133711,696910130.0,20.35,-2.16,-1.19,66.86
301616,浙江华业,2025-04-02,51.43,57.41,59.06,50.59,129188,722518779.0,15.69,6.33,3.42,64.59
301616,浙江华业,2025-04-03,61.26,58.9,61.26,53.7,128299,741611443.0,13.17,2.6,1.49,64.15
301616,浙江华业,2025-04-07,52.34,47.04,55.5,47.04,94082,485670535.0,14.36,-20.14,-11.86,47.04
301616,浙江华业,2025-04-08,45.41,43.55,48.18,41.6,100445,450879928.0,13.99,-7.42,-3.49,50.22
301616,浙江华业,2025-04-09,40.58,42.28,44.01,37.21,87808,359806809.0,15.61,-2.92,-1.27,43.9
301616,浙江华业,2025-04-10,43.43,42.29,45.07,42.05,74167,326098545.0,7.14,0.02,0.01,37.08
301616,浙江华业,2025-04-11,40.66,41.3,42.53,40.66,45893,193066198.0,4.42,-2.34,-0.99,22.95
301616,浙江华业,2025-04-14,41.85,43.68,43.9,41.61,55963,241984861.0,5.54,5.76,2.38,27.98
301616,浙江华业,2025-04-15,43.6,43.42,44.2,42.55,47389,207555508.0,3.78,-0.6,-0.26,23.69
301616,浙江华业,2025-04-16,42.99,42.13,43.26,41.1,47902,203611993.0,4.97,-2.97,-1.29,23.95
301616,浙江华业,2025-04-17,42.1,41.03,42.58,41.01,37757,159490855.0,3.73,-2.61,-1.1,18.88
301616,浙江华业,2025-04-18,41.11,43.23,44.8,39.6,77860,331972637.0,12.67,5.36,2.2,38.93
301616,浙江华业,2025-04-21,43.16,45.2,48.8,43.16,86621,396312857.0,13.05,4.56,1.97,43.31
301616,浙江华业,2025-04-22,44.23,43.72,45.08,43.62,55297,246105529.0,3.23,-3.27,-1.48,27.65
301616,浙江华业,2025-04-23,43.99,44.48,45.78,43.83,56168,253862020.0,4.46,1.74,0.76,28.08
301616,浙江华业,2025-04-24,43.8,41.6,44.43,41.4,49316,210248092.0,6.81,-6.47,-2.88,24.66
301616,浙江华业,2025-04-25,41.6,43.79,45.68,41.6,57621,254475337.0,9.81,5.26,2.19,28.81
301616,浙江华业,2025-04-28,42.58,42.48,44.08,42.06,39661,171625316.0,4.61,-2.99,-1.31,19.83
301616,浙江华业,2025-04-29,42.61,41.91,42.85,41.84,26892,114658568.0,2.38,-1.34,-0.57,13.45
301616,浙江华业,2025-04-30,42.02,41.91,42.34,41.76,19915,84646214.0,1.38,0.0,0.0,9.96
301616,浙江华业,2025-05-06,42.21,43.57,43.78,42.11,36511,159179387.0,3.98,3.96,1.66,18.26
301616,浙江华业,2025-05-07,43.79,43.96,44.6,42.63,37859,167076509.0,4.52,0.9,0.39,18.93
301616,浙江华业,2025-05-08,43.79,44.59,45.1,43.56,32384,144975771.0,3.5,1.43,0.63,16.19
301616,浙江华业,2025-05-09,44.2,43.41,44.77,43.3,25647,112953153.0,3.3,-2.65,-1.18,12.82
301616,浙江华业,2025-05-12,43.82,45.0,45.14,43.65,36947,166481972.0,3.43,3.66,1.59,18.47
301616,浙江华业,2025-05-13,45.4,44.2,45.45,43.83,27230,121905512.0,3.6,-1.78,-0.8,13.62
301616,浙江华业,2025-05-14,44.25,44.65,45.23,43.51,29395,131550802.0,3.89,1.02,0.45,14.7
301616,浙江华业,2025-05-15,44.53,45.49,46.48,43.71,50059,228226212.0,6.2,1.88,0.84,25.03
301616,浙江华业,2025-05-16,45.1,44.4,45.55,44.28,34463,155681225.0,2.79,-2.4,-1.09,17.23
301616,浙江华业,2025-05-19,44.15,43.92,44.6,42.62,27895,122695412.0,4.46,-1.08,-0.48,13.95
301616,浙江华业,2025-05-20,43.98,44.99,45.0,43.32,33666,150541249.0,3.83,2.44,1.07,16.83
301616,浙江华业,2025-05-21,44.62,44.06,44.97,43.66,28063,125100542.0,2.91,-2.07,-0.93,14.03
